latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
64.5353,-155.0287,303.5,1.3,1.1,2015-07-12,0705,Terra,MODIS,30,6.03,284.9,11,N,0
65.2533,-151.5498,325.7,1.1,1,2015-07-12,0705,Terra,MODIS,14,6.03,294.5,25.9,N,0
65.2492,-151.5713,334,1.1,1,2015-07-12,0705,Terra,MODIS,73,6.03,297.7,38.3,N,0
65.2452,-151.5929,335.1,1.1,1,2015-07-12,0705,Terra,MODIS,97,6.03,295.7,40.6,N,0
65.2411,-151.6151,356.7,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,296,89.5,N,0
65.237,-151.6371,319.2,1.1,1,2015-07-12,0705,Terra,MODIS,98,6.03,291.9,20.4,N,0
65.233,-151.6583,319.8,1.1,1,2015-07-12,0705,Terra,MODIS,82,6.03,292.9,20.2,N,0
65.2289,-151.6801,326.6,1.1,1,2015-07-12,0705,Terra,MODIS,85,6.03,294.7,27.8,N,0
65.2249,-151.7016,340.4,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,297.7,50.3,N,0
65.2208,-151.7235,337.3,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,296,43.5,N,0
65.2166,-151.7455,318.8,1.1,1,2015-07-12,0705,Terra,MODIS,29,6.03,290.7,17.3,N,0
64.6634,-154.4942,308.9,1.3,1.1,2015-07-12,0705,Terra,MODIS,76,6.03,289.9,14.3,N,0
64.658,-154.5192,302,1.3,1.1,2015-07-12,0705,Terra,MODIS,31,6.03,287.6,8.3,N,0
65.258,-151.58,320.3,1.1,1,2015-07-12,0705,Terra,MODIS,18,6.03,291.9,19.2,N,0
65.2538,-151.6023,323,1.1,1,2015-07-12,0705,Terra,MODIS,61,6.03,293,23,N,0
65.2497,-151.6245,340.2,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,294.4,50.3,N,0
65.2457,-151.6459,330.9,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,292.8,35.3,N,0
65.2417,-151.6671,313,1.1,1,2015-07-12,0705,Terra,MODIS,43,6.03,290.4,13.6,N,0
65.2377,-151.6888,314.1,1.1,1,2015-07-12,0705,Terra,MODIS,23,6.03,290.7,14.1,N,0
65.2336,-151.7107,319.4,1.1,1,2015-07-12,0705,Terra,MODIS,77,6.03,291.7,19.5,N,0
65.2294,-151.7327,322.1,1.1,1,2015-07-12,0705,Terra,MODIS,40,6.03,293,21,N,0
65.0383,-152.7271,316.7,1.2,1.1,2015-07-12,0705,Terra,MODIS,94,6.03,287.5,19.7,N,0
65.0339,-152.7494,309.6,1.2,1.1,2015-07-12,0705,Terra,MODIS,58,6.03,285.3,12.8,N,0
65.2667,-151.5887,309.6,1.1,1,2015-07-12,0705,Terra,MODIS,19,6.03,287.3,10.7,N,0
65.2625,-151.6111,317.2,1.1,1,2015-07-12,0705,Terra,MODIS,73,6.03,290.8,17.8,N,0
65.2583,-151.6336,317.7,1.1,1,2015-07-12,0705,Terra,MODIS,96,6.03,291.4,18.8,N,0
65.2544,-151.6545,303,1.1,1,2015-07-12,0705,Terra,MODIS,53,6.03,288.5,8,N,0
65.2341,-151.7632,318,1.1,1,2015-07-12,0705,Terra,MODIS,49,6.03,290.9,17.2,N,0
65.2346,-151.8163,318.8,1.1,1,2015-07-12,0705,Terra,MODIS,56,6.03,289.1,17.8,N,0
65.0996,-152.5231,306.3,1.1,1.1,2015-07-12,0705,Terra,MODIS,56,6.03,286.9,11,N,0
65.235,-151.8694,308.1,1.1,1,2015-07-12,0705,Terra,MODIS,22,6.03,288.7,9.9,N,0
65.2309,-151.891,341.2,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,290.1,53.3,N,0
65.264,-151.77,315.9,1.1,1,2015-07-12,0705,Terra,MODIS,57,6.03,290.2,16.8,N,0
65.26,-151.7916,326.9,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,292.2,29.6,N,0
65.2313,-151.9441,323.1,1.1,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,290.4,24.3,N,0
64.9368,-153.4521,305.6,1.2,1.1,2015-07-12,0705,Terra,MODIS,60,6.03,286.4,10.2,N,0
64.9321,-153.4753,306.7,1.2,1.1,2015-07-12,0705,Terra,MODIS,68,6.03,287.5,11.2,N,0
65.2317,-151.9979,321.4,1.1,1.1,2015-07-12,0705,Terra,MODIS,60,6.03,291.2,21.4,N,0
64.7388,-154.4618,307.6,1.3,1.1,2015-07-12,0705,Terra,MODIS,72,6.03,287.6,13.3,N,0
64.7336,-154.4862,315.9,1.3,1.1,2015-07-12,0705,Terra,MODIS,92,6.03,288.4,21.4,N,0
64.7284,-154.5107,318.7,1.3,1.1,2015-07-12,0705,Terra,MODIS,80,6.03,289.6,24.7,N,0
64.7232,-154.535,316.3,1.3,1.1,2015-07-12,0705,Terra,MODIS,93,6.03,288.5,22.6,N,0
65.2392,-151.9859,312.8,1.1,1.1,2015-07-12,0705,Terra,MODIS,86,6.03,289.8,15.1,N,0
65.235,-152.0081,321.6,1.1,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,290.7,23.5,N,0
65.2308,-152.03,315.4,1.1,1.1,2015-07-12,0705,Terra,MODIS,45,6.03,288.1,16.5,N,0
65.2224,-152.0739,325,1.1,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,289.9,28.2,N,0
65.2182,-152.0961,306.8,1.1,1.1,2015-07-12,0705,Terra,MODIS,41,6.03,286.6,9.6,N,0
65.1885,-152.2505,315.7,1.1,1.1,2015-07-12,0705,Terra,MODIS,88,6.03,287.8,17,N,0
65.1843,-152.2725,325.5,1.1,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,288.2,28.5,N,0
64.7366,-154.4658,310.5,1.3,1.1,2015-07-12,0705,Terra,MODIS,69,6.03,288.3,15,N,0
64.7314,-154.4902,313.4,1.3,1.1,2015-07-12,0705,Terra,MODIS,52,6.03,288.4,17.5,N,0
64.7262,-154.5145,318,1.3,1.1,2015-07-12,0705,Terra,MODIS,96,6.03,290.1,24.5,N,0
64.7209,-154.5388,308.5,1.3,1.1,2015-07-12,0705,Terra,MODIS,75,6.03,287.7,14.7,N,0
65.2437,-152.0175,302.4,1.1,1.1,2015-07-12,0705,Terra,MODIS,40,6.03,285.1,7.5,N,0
65.2312,-152.083,306.3,1.1,1.1,2015-07-12,0705,Terra,MODIS,66,6.03,287.6,9.9,N,0
65.2015,-152.2377,318,1.1,1.1,2015-07-12,0705,Terra,MODIS,96,6.03,288.4,20.4,N,0
65.1973,-152.2596,313.2,1.1,1.1,2015-07-12,0705,Terra,MODIS,87,6.03,289.4,15.7,N,0
65.1931,-152.2816,304.5,1.1,1.1,2015-07-12,0705,Terra,MODIS,21,6.03,289,8.7,N,0
65.1759,-152.3702,305.6,1.1,1.1,2015-07-12,0705,Terra,MODIS,24,6.03,289,9.2,N,0
65.1716,-152.3926,312.3,1.1,1.1,2015-07-12,0705,Terra,MODIS,85,6.03,289.2,15.3,N,0
65.1672,-152.415,302.9,1.1,1.1,2015-07-12,0705,Terra,MODIS,35,6.03,286.8,7.7,N,0
65.066,-152.9296,307.5,1.2,1.1,2015-07-12,0705,Terra,MODIS,71,6.03,286.9,12.9,N,0
65.1237,-152.6923,306.5,1.2,1.1,2015-07-12,0705,Terra,MODIS,68,6.03,283.4,11.2,N,0
65.0518,-153.1089,301.7,1.2,1.1,2015-07-12,0705,Terra,MODIS,26,6.03,282.9,8,N,0
65.3029,-151.8699,308.8,1.1,1,2015-07-12,0705,Terra,MODIS,46,6.03,287.4,11.1,N,0
64.8041,-154.3632,302.5,1.3,1.1,2015-07-12,0705,Terra,MODIS,50,6.03,285.5,9.2,N,0
64.7887,-154.4358,303.6,1.3,1.1,2015-07-12,0705,Terra,MODIS,56,6.03,286.7,10,N,0
65.5908,-150.3918,310.9,1,1,2015-07-12,0705,Terra,MODIS,62,6.03,273.1,13,N,0
65.5871,-150.4131,314.6,1,1,2015-07-12,0705,Terra,MODIS,60,6.03,276,15.5,N,0
65.5724,-150.4969,318.8,1,1,2015-07-12,0705,Terra,MODIS,65,6.03,277.9,18.9,N,0
65.3332,-151.8747,330,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,284.5,34.7,N,0
65.3249,-151.9186,334.4,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,286.8,40.8,N,0
65.3207,-151.9412,324.9,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,286.4,27,N,0
65.3336,-151.928,320.4,1.1,1,2015-07-12,0705,Terra,MODIS,81,6.03,284.7,22.4,N,0
65.1762,-152.751,303,1.2,1.1,2015-07-12,0705,Terra,MODIS,12,6.03,286.5,6.6,N,0
65.0592,-153.3427,303.9,1.2,1.1,2015-07-12,0705,Terra,MODIS,27,6.03,284,9,N,0
65.2413,-152.4697,347.1,1.1,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,290.5,68.3,N,0
65.237,-152.4921,332.6,1.1,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,288,40.2,N,0
64.9639,-153.8665,304.9,1.2,1.1,2015-07-12,0705,Terra,MODIS,22,6.03,286.5,9.5,N,0
64.959,-153.8901,312.4,1.2,1.1,2015-07-12,0705,Terra,MODIS,78,6.03,287.1,16.5,N,0
65.304,-152.1669,313.8,1.1,1.1,2015-07-12,0705,Terra,MODIS,74,6.03,284.7,16.2,N,0
65.2997,-152.1894,313.9,1.1,1.1,2015-07-12,0705,Terra,MODIS,79,6.03,284.4,16.3,N,0
65.244,-152.4782,345.1,1.1,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,290.5,63.8,N,0
65.2396,-152.5004,319.3,1.1,1.1,2015-07-12,0705,Terra,MODIS,98,6.03,286.5,22,N,0
65.0642,-153.3822,302.4,1.2,1.1,2015-07-12,0705,Terra,MODIS,20,6.03,286.9,8.6,N,0
65.0595,-153.4054,314.4,1.2,1.1,2015-07-12,0705,Terra,MODIS,89,6.03,287.4,19.3,N,0
64.9635,-153.8714,308.1,1.2,1.1,2015-07-12,0705,Terra,MODIS,73,6.03,287,13,N,0
64.9586,-153.8949,307.6,1.2,1.1,2015-07-12,0705,Terra,MODIS,72,6.03,286.8,12.5,N,0
65.2703,-152.397,304.8,1.1,1.1,2015-07-12,0705,Terra,MODIS,32,6.03,284.9,8.7,N,0
65.266,-152.4194,308.8,1.1,1.1,2015-07-12,0705,Terra,MODIS,31,6.03,284.9,11,N,0
65.0684,-153.4155,312.1,1.2,1.1,2015-07-12,0705,Terra,MODIS,84,6.03,285,16.6,N,0
65.1048,-153.3435,341.5,1.2,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,295,61.4,N,0
65.1001,-153.3665,325.5,1.2,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,289.7,32.5,N,0
65.6536,-150.5363,308.9,1,1,2015-07-12,0705,Terra,MODIS,76,6.03,279.8,13.1,N,0
65.1028,-153.5695,302.5,1.2,1.1,2015-07-12,0705,Terra,MODIS,38,6.03,286.1,8.5,N,0
65.1116,-153.5798,312,1.2,1.1,2015-07-12,0705,Terra,MODIS,65,6.03,287,15.1,N,0
65.386,-152.2315,315.7,1.1,1.1,2015-07-12,0705,Terra,MODIS,92,6.03,287.4,17.7,N,0
65.3936,-152.2193,311.8,1.1,1.1,2015-07-12,0705,Terra,MODIS,83,6.03,286.7,15.3,N,0
65.3893,-152.2415,305,1.1,1.1,2015-07-12,0705,Terra,MODIS,63,6.03,285.9,10.1,N,0
65.4492,-152.2021,314.1,1.1,1.1,2015-07-12,0705,Terra,MODIS,33,6.03,282.6,15.7,N,0
65.5669,-151.9931,302,1.1,1,2015-07-12,0705,Terra,MODIS,46,6.03,281.1,8.1,N,0
65.0414,-154.7815,317.2,1.3,1.1,2015-07-12,0705,Terra,MODIS,95,6.03,283.9,26.1,N,0
65.1615,-154.5327,310.2,1.3,1.1,2015-07-12,0705,Terra,MODIS,45,6.03,284.1,15.4,N,0
65.6238,-152.2744,314.8,1.1,1,2015-07-12,0705,Terra,MODIS,35,6.03,284.3,16.6,N,0
65.1703,-154.5445,308.8,1.3,1.1,2015-07-12,0705,Terra,MODIS,18,6.03,282.6,13.9,N,0
65.1239,-154.7634,310.3,1.3,1.1,2015-07-12,0705,Terra,MODIS,70,6.03,286.6,17.4,D,0
65.6449,-152.2178,305.1,1.1,1,2015-07-12,0705,Terra,MODIS,28,6.03,283.8,9,N,0
65.6408,-152.2398,307.8,1.1,1,2015-07-12,0705,Terra,MODIS,31,6.03,283.4,10.8,N,0
65.2109,-154.5657,310,1.3,1.1,2015-07-12,0705,Terra,MODIS,50,6.03,279.7,15.7,D,0
65.2058,-154.5902,310.9,1.3,1.1,2015-07-12,0705,Terra,MODIS,49,6.03,281.6,16.5,D,0
65.6669,-152.3228,303.5,1.1,1,2015-07-12,0705,Terra,MODIS,9,6.03,283.5,7.7,N,0
65.6705,-152.3324,306.3,1.1,1,2015-07-12,0705,Terra,MODIS,68,6.03,284,10.6,N,0
65.6959,-152.2532,327.5,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,287.7,32.4,N,0
65.6918,-152.2747,300.4,1.1,1,2015-07-12,0705,Terra,MODIS,3,6.03,285.1,6.3,N,0
65.6791,-152.342,311,1.1,1,2015-07-12,0705,Terra,MODIS,82,6.03,283.9,14.2,N,0
65.7046,-152.2622,336.5,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,288.1,45.8,N,0
65.7005,-152.2842,303.3,1.1,1,2015-07-12,0705,Terra,MODIS,3,6.03,285.1,7.6,N,0
65.0374,-155.577,306,1.3,1.1,2015-07-12,0705,Terra,MODIS,63,6.03,284.6,14.3,D,0
65.726,-152.2592,302.2,1.1,1,2015-07-12,0705,Terra,MODIS,47,6.03,282.6,7.8,N,0
65.7436,-152.5815,302.8,1.1,1.1,2015-07-12,0705,Terra,MODIS,52,6.03,283,9.6,N,0
66.0253,-151.1622,305.1,1.1,1,2015-07-12,0705,Terra,MODIS,63,6.03,281.8,9.8,N,0
65.6257,-153.2987,313.3,1.2,1.1,2015-07-12,0705,Terra,MODIS,29,6.03,283.7,16,N,0
65.9917,-151.4075,307.3,1.1,1,2015-07-12,0705,Terra,MODIS,23,6.03,280.9,10.4,N,0
65.9878,-151.4294,309.1,1.1,1,2015-07-12,0705,Terra,MODIS,10,6.03,281.6,11.3,N,0
65.639,-153.2859,306.9,1.1,1.1,2015-07-12,0705,Terra,MODIS,24,6.03,284.1,11.1,N,0
66.0392,-151.2549,301.4,1.1,1,2015-07-12,0705,Terra,MODIS,40,6.03,281.5,7.4,N,0
65.6384,-153.3979,312.2,1.2,1.1,2015-07-12,0705,Terra,MODIS,33,6.03,284.4,14.8,N,0
66.0016,-151.5226,325.2,1.1,1,2015-07-12,0705,Terra,MODIS,100,6.03,283.9,26.6,N,0
65.6426,-153.431,321.3,1.2,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,284.7,24.9,N,0
66.2834,-150.0586,312.1,1,1,2015-07-12,0705,Terra,MODIS,84,6.03,283.6,14,N,0
66.2799,-150.0798,315.8,1,1,2015-07-12,0705,Terra,MODIS,92,6.03,284.7,17.2,N,0
66.2884,-150.0882,334.5,1,1,2015-07-12,0705,Terra,MODIS,100,6.03,284.9,38.8,N,0
66.2848,-150.1093,320,1,1,2015-07-12,0705,Terra,MODIS,99,6.03,283.6,21.3,N,0
65.7152,-153.4073,325.2,1.2,1.1,2015-07-12,0705,Terra,MODIS,84,6.03,285.7,30.4,D,0
64.4359,-152.853,305.2,1.2,1.1,2015-07-12,0705,Terra,MODIS,41,6.03,286.1,10,N,0
64.1343,-147.2482,308.8,1,1,2015-07-12,0705,Terra,MODIS,66,6.03,283,11.1,N,0
64.1311,-147.2678,304.1,1,1,2015-07-12,0705,Terra,MODIS,16,6.03,283,8,N,0
64.3342,-147.1396,306.3,1,1,2015-07-12,0705,Terra,MODIS,32,6.03,286,8.6,N,0
63.625,-152.0982,310.9,1.2,1.1,2015-07-12,0705,Terra,MODIS,81,6.03,284.3,17.1,N,0
63.625,-152.1048,312.9,1.2,1.1,2015-07-12,0705,Terra,MODIS,86,6.03,284.6,18.2,N,0
63.6385,-152.0916,318.1,1.2,1.1,2015-07-12,0705,Terra,MODIS,96,6.03,283.8,23.6,N,0
63.634,-152.1141,310.9,1.2,1.1,2015-07-12,0705,Terra,MODIS,63,6.03,284.9,16.1,N,0
63.8637,-151.0058,301.8,1.1,1.1,2015-07-12,0705,Terra,MODIS,45,6.03,281.8,8.6,N,0
63.6521,-152.0785,302.3,1.2,1.1,2015-07-12,0705,Terra,MODIS,48,6.03,282.8,10.1,N,0
63.6476,-152.1009,301.1,1.2,1.1,2015-07-12,0705,Terra,MODIS,38,6.03,282.9,9,N,0
63.7197,-152.1213,314.2,1.2,1.1,2015-07-12,0705,Terra,MODIS,89,6.03,284.4,20.8,N,0
63.7151,-152.1438,332.5,1.2,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,287.3,46.5,N,0
63.7199,-152.1271,319.1,1.2,1.1,2015-07-12,0705,Terra,MODIS,98,6.03,285.1,26.1,N,0
63.7108,-152.172,324.3,1.2,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,285.2,33.9,N,0
63.8007,-151.8871,308.8,1.2,1.1,2015-07-12,0705,Terra,MODIS,26,6.03,281.6,13.3,N,0
63.5912,-152.9108,308.1,1.3,1.1,2015-07-12,0705,Terra,MODIS,73,6.03,284.5,16.1,N,0
63.5863,-152.9342,308.5,1.3,1.1,2015-07-12,0705,Terra,MODIS,75,6.03,283.8,16.5,N,0
63.8273,-151.8076,318.7,1.2,1.1,2015-07-12,0705,Terra,MODIS,65,6.03,282.3,22.4,N,0
63.8949,-151.7508,306.2,1.2,1.1,2015-07-12,0705,Terra,MODIS,62,6.03,283.9,11.5,N,0
63.8775,-152,304.6,1.2,1.1,2015-07-12,0705,Terra,MODIS,14,6.03,286.4,9.4,N,0
63.8731,-152.0222,318,1.2,1.1,2015-07-12,0705,Terra,MODIS,96,6.03,288.1,22.6,N,0
63.6217,-153.2406,315.2,1.3,1.1,2015-07-12,0705,Terra,MODIS,20,6.03,283.4,22.3,N,0
63.8278,-152.301,303.8,1.2,1.1,2015-07-12,0705,Terra,MODIS,13,6.03,284.8,10.1,N,0
63.8232,-152.3236,318.6,1.2,1.1,2015-07-12,0705,Terra,MODIS,92,6.03,287.3,24.6,N,0
63.641,-153.2029,315.5,1.3,1.1,2015-07-12,0705,Terra,MODIS,59,6.03,283,23.6,N,0
63.8183,-152.4557,302.1,1.2,1.1,2015-07-12,0705,Terra,MODIS,25,6.03,282.6,9.1,N,0
63.8137,-152.4784,305.4,1.2,1.1,2015-07-12,0705,Terra,MODIS,42,6.03,282.5,11.9,N,0
63.8506,-153.474,313.3,1.3,1.1,2015-07-12,0705,Terra,MODIS,85,6.03,280.2,18.9,N,0
63.8457,-153.4967,315,1.3,1.1,2015-07-12,0705,Terra,MODIS,84,6.03,280,20.8,N,0
63.8598,-153.4839,304.4,1.3,1.1,2015-07-12,0705,Terra,MODIS,50,6.03,279.5,10.9,N,0
63.9216,-153.4054,318.9,1.3,1.1,2015-07-12,0705,Terra,MODIS,79,6.03,284.8,25.4,N,0
63.9356,-153.3925,312.3,1.3,1.1,2015-07-12,0705,Terra,MODIS,36,6.03,284.1,18,N,0
63.9736,-153.7953,302.1,1.3,1.1,2015-07-12,0705,Terra,MODIS,29,6.03,278.3,10.4,N,0
63.9799,-153.8092,303.7,1.3,1.1,2015-07-12,0705,Terra,MODIS,30,6.03,276.9,11,N,0
64.0193,-153.7321,306.9,1.3,1.1,2015-07-12,0705,Terra,MODIS,31,6.03,281.4,13.2,N,0
64.0388,-153.6939,328.6,1.3,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,282.6,40.9,N,0
64.0336,-153.7183,349.3,1.3,1.1,2015-07-12,0705,Terra,MODIS,100,6.03,285.8,91,N,0
65.7285,-153.3942,301.7,1.1,1.1,2015-07-12,0706,Terra,MODIS,48,6.03,281.8,8.5,D,0
66.0522,-154.1874,321.6,1.2,1.1,2015-07-12,0706,Terra,MODIS,64,6.03,286,24,D,0
65.7566,-157.7218,303.8,1.4,1.2,2015-07-12,0706,Terra,MODIS,57,6.03,285.6,12.4,D,0
65.7239,-153.4176,314.6,1.2,1.1,2015-07-12,0706,Terra,MODIS,75,6.03,283.2,18.9,D,0
66.3906,-150.0028,313,1,1,2015-07-12,0706,Terra,MODIS,35,6.03,286.3,13.5,N,0
66.3991,-150.0112,307.2,1,1,2015-07-12,0706,Terra,MODIS,29,6.03,283.3,9.7,N,0
66.3955,-150.0326,305,1,1,2015-07-12,0706,Terra,MODIS,24,6.03,282.6,8.4,N,0
65.8216,-153.5406,322.3,1.2,1.1,2015-07-12,0706,Terra,MODIS,62,6.03,283.4,27.2,D,0
65.4111,-156.252,300.9,1.4,1.2,2015-07-12,0706,Terra,MODIS,43,6.03,286,8.8,D,0
66.1015,-152.9633,302.4,1.1,1.1,2015-07-12,0706,Terra,MODIS,52,6.03,283.6,8,D,0
65.5046,-156.0814,300.6,1.3,1.1,2015-07-12,0706,Terra,MODIS,15,6.03,280.2,8.4,D,0
33.0132,-79.8687,300.3,2.9,1.6,2015-07-12,0754,Aqua,MODIS,25,6.03,288.5,15.3,N,2
33.2389,-87.5031,304,1.1,1,2015-07-12,0754,Aqua,MODIS,58,6.03,290.2,4.9,N,2
30.9419,-88.0111,305.7,1.1,1,2015-07-12,0755,Aqua,MODIS,65,6.03,294.5,5.6,N,2
19.399,-155.0947,346.7,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,302.5,61.3,N,1
19.4005,-155.0845,317.6,1.1,1,2015-07-12,0831,Terra,MODIS,55,6.03,296.5,15.1,N,1
19.4076,-155.2863,310.2,1.1,1.1,2015-07-12,0831,Terra,MODIS,79,6.03,290.7,11.7,N,1
19.4092,-155.2759,301.5,1.1,1.1,2015-07-12,0831,Terra,MODIS,39,6.03,290.3,5.3,N,1
19.4391,-155.081,302.6,1.1,1,2015-07-12,0831,Terra,MODIS,12,6.03,291.5,5.1,N,1
19.4407,-155.0708,302.9,1.1,1,2015-07-12,0831,Terra,MODIS,40,6.03,292,5.6,N,1
19.4423,-155.0607,314.4,1.1,1,2015-07-12,0831,Terra,MODIS,83,6.03,292.4,13.3,N,1
19.3983,-155.2846,302.3,1.1,1.1,2015-07-12,0831,Terra,MODIS,48,6.03,290.5,5.9,N,1
19.4283,-155.0895,325.7,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,295,24.8,N,1
19.4299,-155.0793,336.7,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,298.8,40.8,N,1
19.4314,-155.0692,336.5,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,297.8,40.4,N,1
19.433,-155.059,333.3,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,298.2,34.6,N,1
19.4191,-155.0878,347.7,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,304,62.5,N,1
19.4206,-155.0777,350.5,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,305,68.6,N,1
19.4222,-155.0675,345.7,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,300.5,57.8,N,1
19.4237,-155.0574,337,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,298.1,40.5,N,1
19.4253,-155.0473,334.9,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,297.4,38.2,N,1
19.4269,-155.0371,310,1.1,1,2015-07-12,0831,Terra,MODIS,79,6.03,294.1,9.2,N,1
19.4082,-155.0964,385.4,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,302.5,198.9,N,1
19.4098,-155.0862,413.6,1.1,1,2015-07-12,0831,Terra,MODIS,100,6.03,310.1,390.4,N,1
64.7277,-154.5219,300.9,2.5,1.5,2015-07-12,0843,Terra,MODIS,36,6.03,285,25,N,0
64.6501,-153.1332,307.6,2.7,1.6,2015-07-12,0843,Terra,MODIS,53,6.03,284.8,42.1,N,0
64.6359,-153.1286,315.1,2.7,1.6,2015-07-12,0843,Terra,MODIS,65,6.03,287.5,63.4,N,0
64.6371,-153.0718,304.7,2.8,1.6,2015-07-12,0843,Terra,MODIS,6,6.03,284.8,33.2,N,0
64.6215,-153.128,317.9,2.7,1.6,2015-07-12,0843,Terra,MODIS,43,6.03,287,70.3,N,0
64.6332,-153.1214,315.7,2.7,1.6,2015-07-12,0843,Terra,MODIS,62,6.03,287.4,64.7,N,0
64.6173,-153.1797,320.5,2.7,1.6,2015-07-12,0843,Terra,MODIS,0,6.03,287.7,77.5,N,0
64.6016,-153.2333,339.7,2.7,1.6,2015-07-12,0843,Terra,MODIS,100,6.03,288.1,189.3,N,0
64.6029,-153.1803,321.7,2.7,1.6,2015-07-12,0843,Terra,MODIS,48,6.03,286.7,85.9,N,0
64.5873,-153.2311,308.8,2.7,1.6,2015-07-12,0843,Terra,MODIS,71,6.03,283.8,46.7,N,0
64.4082,-155.2044,302.8,2.3,1.5,2015-07-12,0843,Terra,MODIS,52,6.03,282.8,26.2,N,0
64.4808,-152.7488,304,2.8,1.6,2015-07-12,0843,Terra,MODIS,58,6.03,277,38.6,N,0
64.4125,-155.1987,302.8,2.3,1.5,2015-07-12,0843,Terra,MODIS,38,6.03,282.9,24.5,N,0
64.4792,-152.7417,306.3,2.8,1.6,2015-07-12,0843,Terra,MODIS,66,6.03,277.4,43.9,N,0
64.3725,-154.8432,312.9,2.4,1.5,2015-07-12,0843,Terra,MODIS,38,6.03,285.4,46.1,N,0
63.4601,-153.8063,309.4,2.5,1.5,2015-07-12,0843,Terra,MODIS,42,6.03,280.7,43.8,N,0
63.4463,-153.8035,318.1,2.5,1.5,2015-07-12,0843,Terra,MODIS,54,6.03,285.5,68.8,N,0
63.4548,-153.8,316.8,2.5,1.5,2015-07-12,0843,Terra,MODIS,89,6.03,283,67.3,N,0
64.9186,-151.4072,304.8,3.1,1.7,2015-07-12,0843,Terra,MODIS,22,6.03,284.9,39.7,N,0
64.8966,-151.8732,306.9,3,1.7,2015-07-12,0843,Terra,MODIS,70,6.03,285.4,51,N,0
65.1153,-150.3014,304.4,3.4,1.7,2015-07-12,0844,Terra,MODIS,37,6.03,282.7,49.7,N,0
65.0673,-151.2249,302.1,3.2,1.7,2015-07-12,0844,Terra,MODIS,46,6.03,284.1,37.1,N,0
65.1133,-151.2334,309.2,3.2,1.7,2015-07-12,0844,Terra,MODIS,17,6.03,287.9,51.6,N,0
65.1061,-150.2969,301.3,3.4,1.7,2015-07-12,0844,Terra,MODIS,26,6.03,283.4,41,N,0
65.3238,-151.9473,313.2,3,1.7,2015-07-12,0844,Terra,MODIS,87,6.03,282.7,74.4,N,0
65.2555,-151.5989,314.8,3.1,1.7,2015-07-12,0844,Terra,MODIS,24,6.03,287.4,70.9,N,0
65.2347,-151.9936,306.3,3,1.7,2015-07-12,0844,Terra,MODIS,67,6.03,286.4,47.1,N,0
65.0329,-155.5855,305,2.3,1.5,2015-07-12,0844,Terra,MODIS,63,6.03,281.5,31.6,N,0
65.125,-151.2391,313.8,3.2,1.7,2015-07-12,0844,Terra,MODIS,51,6.03,288.1,69.5,N,0
65.109,-151.305,307.4,3.2,1.7,2015-07-12,0844,Terra,MODIS,51,6.03,287.6,46.2,N,0
47.4831,-119.9158,302.6,2.5,1.5,2015-07-12,0930,Aqua,MODIS,11,6.03,286,22.9,N,0
47.442,-119.9204,310.3,2.5,1.5,2015-07-12,0930,Aqua,MODIS,75,6.03,286.7,41.2,N,0
47.4849,-119.9474,326.7,2.5,1.5,2015-07-12,0930,Aqua,MODIS,100,6.03,286.3,100.8,N,0
